"log_date"	"app_name"	"user_id"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"
"2013-10-31"	"game-01"	927252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9138	13140	0	0	0	0	0	15
"2013-10-31"	"game-01"	721428	0	0	0	0	9	0	53	1.89	139	130	19	4	32	7	7	17	4	9	0	0	0	0	0	0	0.83333	0.86331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.78462	18	19	71940	2976	19	16	28	0	0	141
"2013-10-31"	"game-01"	321228	0	0	0	0	1	1	32	10.67	30	68	31	1	5	1	2	9	3	0	0	0	0	0	0	0	1	0.96667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.86765	31	31	20229	9112	4	2	3	1	0.94118	43
"2013-10-31"	"game-01"	981653	0	0	0	0	2	0	0	0	31	10	0	0	20	2	2	0	0	0	0	0	0	0	0	0	0.75	0.96774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9	32	32	32734	6797	4	3	0	0	0	150
"2013-10-31"	"game-01"	319659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4265	16687	0	0	0	0	0	7
"2013-10-31"	"game-01"	55610	0	0	0	0	1	0	25	25	47	70	0	0	3	2	2	1	1	2	0	0	0	0	0	0	0.53333	0.70213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.45714	6	6	4511	16435	5	1	1	0	0	77
"2013-10-31"	"game-01"	232529	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74996	2794	0	0	0	0	0	16
"2013-10-31"	"game-01"	481823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	24157	0	0	0	0	0	18
"2013-10-31"	"game-01"	602483	0	0	0	0	4	0	62	15.5	160	180	27	2	18	6	6	18	4	1	0	1	0	0	0	0	0.97436	0.93125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.9	27	28	42906	5411	16	0	4	0	0	111
"2013-10-31"	"game-01"	474733	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	10	15419	10544	0	0	0	0	0	11
"2013-10-31"	"game-01"	107628	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4191	16760	0	0	0	0	0	81
"2013-10-31"	"game-01"	721059	0	1	0	0	6	0	63	21	120	85	13	2	7	4	4	14	5	6	0	1	0	0	0	0	0.92	0.93333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.91765	3	13	37699	6075	12	0	3	0	0	92
"2013-10-31"	"game-01"	68010	0	1	0	0	4	0	0	0	118	150	0	0	9	4	5	15	5	4	0	1	0	0	0	0	0.87097	0.89831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.74667	19	19	41093	5630	13	1	0	0	0	88
"2013-10-31"	"game-01"	579508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2736	18779	0	0	0	0	0	66
"2013-10-31"	"game-01"	946365	0	1	0	0	5	0	0	0	88	100	0	0	6	6	6	9	3	5	0	2	0	0	0	0	0.90909	0.88636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.94	22	22	29493	7322	11	1	0	0	0	65
"2013-10-31"	"game-01"	929967	0	0	0	0	0	0	0	0	52	66	0	0	7	3	6	4	3	0	0	0	0	0	0	0	1	0.96154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.84848	7	8	13527	11203	6	0	0	1	1	9
"2013-10-31"	"game-01"	484275	0	0	0	0	2	0	0	0	0	30	0	0	3	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.8	33	33	9082	13171	0	0	0	0	0	95
"2013-10-31"	"game-01"	801293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	20425	0	0	0	0	0	96
"2013-10-31"	"game-01"	333872	0	0	0	0	2	0	0	0	118	60	0	0	0	4	4	12	4	2	0	1	0	0	0	0	0.90566	0.88136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.95	11	11	38484	5962	13	0	0	0	0	76
"2013-10-31"	"game-01"	264721	0	0	0	0	5	0	53	10.6	300	210	23	1	5	4	7	24	7	9	0	0	0	0	0	0	0.97101	0.92333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.94286	23	23	97368	1776	30	0	5	0	0	209
"2013-10-31"	"game-01"	607301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1418	21394	0	0	0	0	0	6
"2013-10-31"	"game-01"	767442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	20102	0	0	0	0	0	9
"2013-10-31"	"game-01"	425804	0	0	0	0	0	0	0	0	21	14	0	0	0	1	2	9	2	0	0	0	0	0	0	0	1	0.95238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.92857	8	8	7696	13965	3	0	0	0	0	14
"2013-10-31"	"game-01"	105650	0	0	0	0	3	0	25	12.5	42	49	2	1	4	2	2	4	2	3	0	0	0	0	1	0	0	0.92857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.87755	2	3	6544	14740	6	4	2	1	1	5
"2013-10-31"	"game-01"	204333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	23437	0	0	0	0	0	4
"2013-10-31"	"game-01"	633679	0	0	0	0	6	0	0	0	122	54	0	0	9	4	5	18	5	6	0	1	0	0	0	0	0.86957	0.91803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.85185	16	16	65203	3434	14	6	0	1	1	12
"2013-10-31"	"game-01"	141687	0	3	0	0	8	2	214	42.8	140	210	12	1	10	10	11	9	9	8	0	3	0	0	2	0.4	0.92308	0.93571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.90952	9	15	23835	8311	19	4	5	0	0	55
"2013-10-31"	"game-01"	289843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52050	4441	0	0	0	0	0	161
"2013-10-31"	"game-01"	578008	0	0	0	0	2	0	57	19	146	210	16	3	0	3	4	18	6	2	0	0	0	0	0	0	0.93939	0.77397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.87143	16	16	68312	3223	17	8	3	0	0	95
"2013-10-31"	"game-01"	423069	0	0	0	0	9	1	0	0	291	210	28	6	53	27	30	25	6	9	0	0	0	0	1	0	0.96667	0.94845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.94762	27	28	131255	861	32	9	0	0	0	83
"2013-10-31"	"game-01"	896129	0	0	0	0	0	0	0	0	20	36	13	2	4	3	3	7	3	0	0	0	0	0	0	0	1	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.88889	13	13	8641	13415	3	1	0	0	0	6
"2013-10-31"	"game-01"	84702	0	1	0	0	7	0	0	0	49	90	0	0	2	3	3	7	3	5	0	0	0	0	0	0	0.94118	0.87755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.82222	14	14	22124	8637	9	7	0	0	0	45
"2013-10-31"	"game-01"	74461	0	0	0	0	0	0	28	14	7	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2779	18704	1	0	2	0	0	12
"2013-10-31"	"game-01"	331215	0	1	0	0	0	0	78	15.6	60	0	0	0	6	1	1	0	0	1	0	1	0	0	0	0	0.83333	0.96667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8420	13541	6	0	5	0	0	22
"2013-10-31"	"game-01"	428989	0	0	0	0	6	0	0	0	141	120	25	6	7	5	6	21	6	0	0	0	0	0	0	0	0.87097	0.92908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.86667	24	25	71238	3025	15	3	0	0	0	49
"2013-10-31"	"game-01"	204277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4966	15986	0	0	0	0	0	35
"2013-10-31"	"game-01"	633566	0	0	0	0	0	0	24	24	27	16	18	1	7	2	2	9	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.875	18	18	19292	9351	3	0	1	0	0	22
"2013-10-31"	"game-01"	698615	0	0	0	0	9	1	262	32.75	239	210	0	0	60	10	11	20	4	7	0	0	0	0	0	0.375	0.92453	0.94561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.89048	39	40	130504	874	29	17	8	0	0	275
"2013-10-31"	"game-01"	69430	0	1	0	0	2	0	0	0	10	10	0	0	4	0	1	11	1	0	0	0	0	0	0	0	1	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9	24	24	22459	8575	1	0	0	0	0	207
"2013-10-31"	"game-01"	450966	0	3	0	0	6	4	76	12.67	191	337	5	1	9	10	11	10	9	6	0	2	0	0	7	0	0.98	0.93717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0.89614	2	5	22563	8558	29	10	6	3	0.95833	12
"2013-10-31"	"game-01"	804304	0	0	0	0	1	0	0	0	28	60	0	0	1	0	1	8	1	1	0	0	0	0	0	0	1	0.82143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.85	20	20	7372	14168	4	0	0	0	0	79
"2013-10-31"	"game-01"	824477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	22919	0	0	0	0	0	21
"2013-10-31"	"game-01"	816850	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8403	13550	0	0	0	0	0	35
"2013-10-31"	"game-01"	679840	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	26725	0	0	0	0	0	9
"2013-10-31"	"game-01"	701264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7459	14112	0	0	0	0	0	19
"2013-10-31"	"game-01"	547726	0	0	0	0	1	0	0	0	82	70	27	1	0	4	4	15	4	4	0	1	0	0	0	0	0.86364	0.90244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.84286	27	27	51551	4480	10	3	0	0	0	84
"2013-10-31"	"game-01"	91969	0	1	0	0	1	1	122	13.56	38	72	15	5	0	5	5	11	6	1	0	1	0	0	1	0.11111	1	0.76316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.65278	14	15	13053	11379	6	2	9	0	0	6
"2013-10-31"	"game-01"	736445	0	0	0	0	10	0	41	41	149	320	28	1	35	17	18	15	3	6	0	0	0	0	2	1	1	0.9396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0.8	28	29	104211	1521	19	8	1	0	0	49
"2013-10-31"	"game-01"	764914	0	1	0	0	0	0	0	0	30	50	0	0	3	0	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.76	22	22	597	24200	3	0	0	0	0	58
"2013-10-31"	"game-01"	314925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6771	14579	0	0	0	0	0	7
"2013-10-31"	"game-01"	990335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	24862	0	0	0	0	0	2
"2013-10-31"	"game-01"	308317	0	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6879	14505	0	0	0	0	0	38
"2013-10-31"	"game-01"	550565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	26246	0	0	0	0	0	15
"2013-10-31"	"game-01"	576241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	20562	0	0	0	0	0	17
"2013-10-31"	"game-01"	457705	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33142	6736	0	0	0	0	0	69
"2013-10-31"	"game-01"	202063	0	1	0	2	1	0	0	0	25	0	0	0	7	3	3	0	0	0	0	0	0	0	0	0	1	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588	21017	3	1	0	0	0	34
"2013-10-31"	"game-01"	951743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	22817	0	0	0	0	0	82
"2013-10-31"	"game-01"	948727	0	1	0	0	3	0	0	0	44	30	16	2	3	4	4	7	2	3	0	1	0	0	0	0	0.88889	0.93182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.86667	16	16	31747	6958	6	2	0	0	0	58
"2013-10-31"	"game-01"	822186	0	0	0	0	0	0	0	0	7	6	0	0	0	0	1	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.83333	16	16	2048	20011	1	0	0	0	0	8
"2013-10-31"	"game-01"	777728	0	0	0	0	7	0	0	0	186	190	15	1	2	3	5	21	6	7	0	0	0	0	0	0	0.925	0.89247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.85789	15	15	76496	2721	21	8	0	1	1	50
"2013-10-31"	"game-01"	90885	0	0	0	0	3	0	0	0	45	24	15	2	3	2	2	7	2	3	0	0	0	0	0	0	0.83333	0.93333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.83333	15	15	20319	9084	6	3	0	0	0	39
"2013-10-31"	"game-01"	610951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3343	17806	0	0	0	0	0	71
"2013-10-31"	"game-01"	480699	0	0	0	0	0	0	31	15.5	24	6	0	0	3	0	2	6	1	0	0	0	0	0	0	0	1	0.91667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	23	23	3942	17016	3	0	2	0	0	5
"2013-10-31"	"game-01"	872366	0	0	0	0	1	0	0	0	24	42	21	2	5	2	2	7	3	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.7619	20	21	12022	11800	4	4	0	0	0	5
"2013-10-31"	"game-01"	135838	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8	5	5	268	26628	0	0	0	0	0	2
"2013-10-31"	"game-01"	254110	0	0	0	0	3	0	0	0	42	60	11	2	6	1	2	9	2	3	0	0	0	0	0	0	0.94444	0.95238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.88333	11	11	37559	6101	6	0	0	0	0	71
"2013-10-31"	"game-01"	683736	0	0	0	0	4	1	0	0	63	30	26	1	12	3	3	25	3	4	0	1	0	0	0	0	0.83333	0.79365	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	3	0.86667	26	26	159826	513	9	9	0	0	0	84
"2013-10-31"	"game-01"	571717	0	0	0	0	4	0	0	0	100	26	11	2	12	4	5	16	2	4	0	0	0	0	0	0	0.89362	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.80769	11	11	45376	5100	10	0	0	1	0.88235	43
"2013-10-31"	"game-01"	136880	0	0	0	0	3	0	0	0	73	10	0	0	8	3	3	15	1	3	0	0	0	0	0	0	1	0.86301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9	17	17	45011	5140	10	9	0	0	0	140
"2013-10-31"	"game-01"	161514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3179	18078	0	0	0	0	0	3
"2013-10-31"	"game-01"	607888	0	0	0	0	1	0	0	0	58	80	17	1	19	2	2	18	2	1	0	0	0	0	0	0	0.66667	0.77586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.9375	17	17	37863	6049	7	4	0	0	0	149
"2013-10-31"	"game-01"	959205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25212	0	0	0	0	0	3
"2013-10-31"	"game-01"	905812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221	21920	0	0	0	0	0	6
"2013-10-31"	"game-01"	527264	0	1	0	0	8	2	190	63.33	107	110	0	0	2	6	7	15	6	8	0	1	0	0	2	0.66667	0.94118	0.90654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.92727	23	23	52692	4385	17	13	3	0	0	70
"2013-10-31"	"game-01"	677487	0	0	0	0	4	0	0	0	209	200	41	3	0	5	6	22	5	4	0	0	0	0	0	0	0.86364	0.85646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.985	41	41	74944	2796	23	7	0	0	0	212
"2013-10-31"	"game-01"	887828	0	1	0	0	8	0	187	93.5	189	120	0	0	12	9	9	17	6	8	0	1	0	0	0	1	0.94444	0.91534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.9	23	24	58930	3857	22	5	2	1	1	36
"2013-10-31"	"game-01"	24182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19191	9373	0	0	0	0	0	23
"2013-10-31"	"game-01"	958060	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	10	11	2268	19585	0	0	0	0	0	3
"2013-10-31"	"game-01"	519474	0	0	0	0	8	1	34	17	251	200	27	4	24	10	11	24	5	8	0	0	0	0	0	0	0.91489	0.90837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.725	26	27	93216	1928	28	8	2	1	0.9	168
"2013-10-31"	"game-01"	899025	0	0	0	0	2	0	0	0	41	28	0	0	1	2	3	6	2	3	0	1	0	0	0	0	0.66667	0.78049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.82143	16	16	16125	10331	6	2	0	1	0.8	17
"2013-10-31"	"game-01"	843853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6775	14577	0	0	0	0	0	63
"2013-10-31"	"game-01"	904477	0	0	0	0	0	0	0	0	40	6	0	0	10	3	3	5	1	2	0	1	0	0	0	0	0.83333	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.66667	16	16	11043	12218	5	2	0	0	0	6
"2013-10-31"	"game-01"	709687	0	0	0	0	11	1	0	0	249	210	41	4	134	14	14	26	5	10	0	1	0	0	1	0	0.9375	0.95181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.98571	41	41	206031	223	31	19	0	0	0	286
"2013-10-31"	"game-01"	577345	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	2	0.75	3	3	5136	15840	0	0	0	0	0	9
"2013-10-31"	"game-01"	499207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	24171	0	0	0	0	0	2
"2013-10-31"	"game-01"	994996	0	0	0	0	0	0	0	0	17	10	0	0	3	1	2	4	1	0	0	0	0	0	0	0	1	0.94118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.7	14	14	1136	22178	2	0	0	0	0	3
"2013-10-31"	"game-01"	481235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	23167	0	0	0	0	0	8
"2013-10-31"	"game-01"	757666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	20446	0	0	0	0	0	8
"2013-10-31"	"game-01"	349764	0	0	0	2	1	0	24	8	37	21	0	0	2	1	2	4	1	1	0	0	0	0	0	0	0.94118	0.94595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.90476	12	12	6893	14499	4	0	3	0	0	19
"2013-10-31"	"game-01"	239560	0	0	0	0	9	0	0	0	239	100	0	0	1	5	6	22	5	9	0	0	0	0	0	0	0.98039	0.94561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.82	36	36	108689	1399	26	7	0	0	0	268
"2013-10-31"	"game-01"	687292	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5227	15754	0	0	0	0	0	50
"2013-10-31"	"game-01"	170858	0	0	0	0	7	0	0	0	168	40	24	1	17	8	9	20	3	7	0	0	0	0	0	0	0.91176	0.88095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.95	24	24	79281	2572	20	10	0	0	0	125
"2013-10-31"	"game-01"	464955	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3765	17230	0	0	0	0	0	13
"2013-10-31"	"game-01"	81170	0	1	0	0	2	0	106	35.33	44	50	0	0	4	3	3	9	2	2	0	1	0	0	0	0.66667	1	0.93182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.78	18	18	20553	9027	5	0	3	0	0	48
"2013-10-31"	"game-01"	814175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3104	18182	0	0	0	0	0	50
"2013-10-31"	"game-01"	279974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774	18711	0	0	0	0	0	16
"2013-10-31"	"game-01"	472803	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24871	8137	0	0	0	0	0	27
"2013-10-31"	"game-01"	845743	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	22267	0	0	0	0	0	17
"2013-10-31"	"game-01"	477135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674	20827	0	0	0	0	0	40
"2013-10-31"	"game-01"	309882	0	0	0	0	1	0	0	0	50	30	0	0	2	2	2	14	2	2	0	1	0	0	0	0	0.93333	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.93333	17	17	40493	5717	5	0	0	1	0.95	50
"2013-10-31"	"game-01"	359175	0	0	0	0	9	0	0	0	161	65	0	0	20	5	6	23	4	6	0	0	0	0	0	0	0.89474	0.91304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.84615	22	35	119073	1118	20	13	0	0	0	151
"2013-10-31"	"game-01"	124939	0	0	0	0	6	0	63	15.75	157	102	4	3	26	5	7	10	7	6	0	0	0	0	0	0	0.96552	0.87261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.7549	2	4	20026	9161	20	5	4	0	0	7
"2013-10-31"	"game-01"	244107	0	1	0	1	1	0	0	0	30	54	0	0	1	3	3	3	2	0	0	0	0	0	1	0	1	0.96667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.87037	5	5	2022	20053	4	1	0	0	0	6
